customer_id,segment,tenure,contract_duration,internet_speed_mbps,monthly_charges,service_type,additional_services,monthly_usage_gb,downtime_minutes,customer_satisfaction,payment_method,complaint_count,payment_delay_days
28,Residential,28,1 Year,50.0,297900.0,Broadband,None,291.135537388035,51.84704300646093,8,Invoice,0,5.417710422418467
29,Residential,42,Monthly,35.0,265000.0,Broadband,IPTV,163.44410627025408,503.23198297399347,6,Credit_Card,2,4.174262083833124
30,Residential,71,1 Year,35.0,238500.0,Broadband,None,749.7619590325314,20.320521343723918,6,Direct_Debit,1,4.306970883299193
31,Corporate,71,Monthly,200.0,10000000.0,Metro_Ethernet,Backup_Line,156.18877861971993,25.76439241296919,9,Invoice,4,0.6401608864491594
32,Government,39,1 Year,200.0,8583613.441372504,Special_Government,High_Security,18.59390680685288,99.9977959188338,6,Invoice,3,7.66006142783326
33,Residential,24,2 Years,50.0,297900.0,Broadband,IPTV,176.83427690964817,329.99115994349467,9,Bank_Transfer,1,8.887331724997637
34,Residential,68,1 Year,100.0,397800.0,Broadband,None,221.32731128356687,119.45412337094304,8,Bank_Transfer,4,9.578541005995518
35,Corporate,51,Monthly,1000.0,10000000.0,Metro_Ethernet,None,75.5547471641355,40.44348701865944,7,Invoice,2,1.1452244012207287
36,Residential,25,Monthly,100.0,442000.0,Broadband,None,108.91720630552076,50.29017322586333,9,Credit_Card,3,17.600106601683812
37,Residential,44,2 Years,50.0,297900.0,Broadband,None,159.75548955561752,5.715180844595057,8,Bank_Transfer,1,8.767656743926032
38,Corporate,20,Monthly,200.0,10000000.0,Metro_Ethernet,Premium_Support,385.57593681293815,93.06982671737417,8,Bank_Transfer,5,0.18019927027305763
39,Residential,31,Monthly,35.0,265000.0,Broadband,IPTV,147.57068873074894,54.00660544940784,6,Direct_Debit,2,9.760529957692691
40,Residential,20,Monthly,35.0,265000.0,Broadband,IPTV,22.57748446959597,59.99021870113577,9,Bank_Transfer,0,0.005451020636560406
41,Corporate,2,1 Year,500.0,3000000.0,IP_VPN,None,16.459819655066884,342.2944254508081,9,Direct_Debit,2,0.07438760956446472
42,Residential,18,1 Year,35.0,238500.0,Broadband,None,278.39691779591305,6.514176598304974,6,Bank_Transfer,1,6.161365950285641
43,Corporate,60,1 Year,1000.0,3000000.0,IP_VPN,Backup_Line,200.83596504926635,271.77666840452986,7,Invoice,1,0.019931640418567993
44,Residential,36,1 Year,50.0,297900.0,Broadband,None,54.52009322223246,2.6800366537233216,6,Bank_Transfer,2,0.48450234617644744
45,Residential,26,2 Years,35.0,238500.0,Broadband,None,76.56240340876406,526.6443639863189,10,Credit_Card,3,2.4056370794888156
46,Corporate,67,2 Years,500.0,8500000.0,Metro_Ethernet,Premium_Support,41.87361519472448,65.04778704266107,7,Credit_Card,3,5.621826404053106
47,Corporate,43,1 Year,1000.0,10000000.0,Metro_Ethernet,Premium_Support,7.446524081263028,139.87114841714344,10,Bank_Transfer,0,7.849202765034251
48,Residential,5,1 Year,50.0,297900.0,Broadband,IPTV,122.15726196486074,180.3681200662129,10,Credit_Card,0,2.7427853756153904
49,Residential,29,2 Years,50.0,297900.0,Broadband,None,360.3508053739371,66.70939043950722,10,Direct_Debit,2,1.693037537553488
50,Corporate,30,1 Year,1000.0,2000000.0,Clear_Channel,Backup_Line,700.4396025002442,0.6322725654444156,10,Bank_Transfer,0,17.359733178094217
51,Corporate,50,2 Years,100.0,1700000.0,Clear_Channel,None,434.88685754664823,120.57289079613639,8,Bank_Transfer,2,12.151838336264706
52,Corporate,6,2 Years,1000.0,2550000.0,IP_VPN,None,49.82497932635047,214.66752577011016,8,Invoice,1,2.6623229852547983
53,Corporate,63,Monthly,200.0,10000000.0,Metro_Ethernet,None,492.92007776564816,23.135367392326966,8,Bank_Transfer,1,0.5358798916413807
54,Corporate,53,Monthly,100.0,10000000.0,Metro_Ethernet,Backup_Line,278.8788955273923,199.60808056294601,6,Credit_Card,0,16.298399342498602
55,Residential,37,Monthly,35.0,265000.0,Broadband,None,2904.9982480308086,77.06294882007032,7,Direct_Debit,1,6.161961619874562
56,Corporate,29,Monthly,100.0,10000000.0,Metro_Ethernet,None,317.21786649117865,813.582677826993,7,Direct_Debit,0,14.564795202875182
57,Residential,61,1 Year,35.0,238500.0,Broadband,None,165.76713489803345,67.8155444140899,6,Credit_Card,4,10.692560400562332
58,Corporate,60,Monthly,200.0,10000000.0,Metro_Ethernet,Premium_Support,271.78499227162746,31.970488580992086,9,Direct_Debit,3,4.815309718828225
59,Residential,67,Monthly,35.0,265000.0,Broadband,IPTV,252.61698161589462,55.731165668368625,8,Direct_Debit,1,12.04015194819534
60,Residential,21,1 Year,35.0,238500.0,Broadband,None,390.71760873286604,416.0423077676096,9,Credit_Card,2,2.3052336442586823
61,Corporate,17,2 Years,1000.0,1700000.0,Clear_Channel,Premium_Support,211.65072485975605,79.55182707428182,8,Direct_Debit,4,2.836567475647555
62,Residential,19,1 Year,35.0,238500.0,Broadband,None,219.80093730583954,138.96457220740785,6,Direct_Debit,0,3.9895241173607596
63,Residential,24,Monthly,35.0,265000.0,Broadband,Static_IP,57.595582378758316,184.77569957178616,7,Bank_Transfer,1,7.465884648713418
64,Residential,7,2 Years,50.0,297900.0,Broadband,None,251.04693376257592,35.9290962966203,10,Credit_Card,1,2.081799575645281
65,Corporate,36,1 Year,500.0,2000000.0,Clear_Channel,Premium_Support,859.7689673092366,87.14879918673802,10,Invoice,2,0.5443733861805973
66,Residential,51,1 Year,50.0,297900.0,Broadband,None,126.15864649130413,158.04857352412927,7,Bank_Transfer,0,4.2182551356517175
67,Enterprise,6,Monthly,500.0,8000000.0,SD-WAN,Premium_Support,526.0645125503075,109.46934813917115,8,Credit_Card,3,21.023364781529285
68,Enterprise,35,2 Years,2000.0,8000000.0,Managed_Router,Premium_Support,188.19088325992107,3.34586125756988,8,Direct_Debit,1,3.836416703131717
69,Residential,56,Monthly,35.0,265000.0,Broadband,None,57.1671786166828,44.119374258783985,10,Bank_Transfer,0,2.4542269155872085
70,Residential,49,Monthly,50.0,331000.0,Broadband,None,1123.0009874094944,127.9478483728706,9,Invoice,3,4.195444079467141
71,Residential,5,2 Years,50.0,297900.0,Broadband,IPTV,50.67739782790186,61.93775045244526,9,Invoice,2,2.802792216978851
72,Residential,23,1 Year,100.0,397800.0,Broadband,None,215.58466480001505,40.92221357284768,9,Invoice,3,13.210385445559819
73,Corporate,59,1 Year,1000.0,10000000.0,Metro_Ethernet,None,14.717478299390761,142.09177625726554,9,Direct_Debit,0,5.603263478070023
74,Corporate,31,Monthly,200.0,2000000.0,Clear_Channel,Backup_Line,88.46286579513401,63.32263398153771,10,Direct_Debit,2,16.225058568513607
75,Residential,43,1 Year,100.0,397800.0,Broadband,IPTV,67.90442116259428,55.43138486058997,6,Direct_Debit,4,2.536742377541192
76,Corporate,41,Monthly,500.0,10000000.0,Metro_Ethernet,Premium_Support,408.73693157488617,82.54394220123292,9,Direct_Debit,2,0.5492429580762674
77,Residential,19,Monthly,50.0,331000.0,Broadband,None,86.99813774342027,41.8398885603944,7,Direct_Debit,2,5.714281514280532
78,Residential,52,2 Years,35.0,238500.0,Broadband,None,92.45201659409955,158.11383229070358,7,Credit_Card,2,1.0694758099488815
79,Residential,4,Monthly,35.0,265000.0,Broadband,None,89.61014785631694,178.16459211557105,9,Credit_Card,3,0.8943171161906499
80,Residential,52,Monthly,35.0,265000.0,Broadband,IPTV,325.64910214210954,263.17286323996007,9,Direct_Debit,0,2.4877494379701575
81,Residential,56,Monthly,35.0,265000.0,Broadband,None,187.1067145127316,92.96190248916457,7,Bank_Transfer,2,0.7102391446323558
82,Residential,5,1 Year,50.0,297900.0,Broadband,None,57.68644920930571,296.7480854498531,9,Invoice,2,3.1241213054202746
83,Residential,50,1 Year,35.0,238500.0,Broadband,None,171.66893976630226,159.669792442817,6,Credit_Card,1,3.3996351001306433
84,Residential,50,1 Year,35.0,238500.0,Broadband,None,1463.2890904200449,365.52732187949863,10,Credit_Card,2,0.1489757977354331
85,Residential,56,2 Years,35.0,238500.0,Broadband,None,132.8571663003713,222.4092891607425,6,Bank_Transfer,2,10.116586923490928
86,Residential,16,Monthly,100.0,442000.0,Broadband,None,1103.5596297000322,78.1734894739589,10,Bank_Transfer,1,0.3685458861122232
87,Corporate,11,Monthly,200.0,3000000.0,IP_VPN,Backup_Line,4618.8700155926645,234.5803932593895,7,Bank_Transfer,2,3.630206270650299
88,Residential,37,1 Year,35.0,238500.0,Broadband,None,20.674295671437207,378.1183716860661,8,Bank_Transfer,1,9.103138085682536
89,Enterprise,69,2 Years,2000.0,8000000.0,Managed_Office,Premium_Support,294.04887543734105,47.12223269789757,9,Bank_Transfer,1,7.893657099161139
90,Residential,66,1 Year,50.0,297900.0,Broadband,None,72.61463080379242,59.84067681263087,9,Invoice,1,1.6040162716737352
91,Residential,38,2 Years,35.0,238500.0,Broadband,None,182.21888208495878,81.46584089437071,9,Invoice,1,0.4628796233598736
92,Residential,6,1 Year,35.0,238500.0,Broadband,Static_IP,74.77539368056071,27.030397921211893,10,Direct_Debit,2,1.2594933158356347
93,Residential,46,Monthly,35.0,265000.0,Broadband,None,153.56964276650874,296.0358106335609,10,Direct_Debit,1,6.286208135965766
94,Corporate,48,Monthly,500.0,10000000.0,Metro_Ethernet,None,79.17139742639287,30.326779391008003,6,Bank_Transfer,1,7.0197104160990165
95,Residential,24,2 Years,50.0,297900.0,Broadband,None,430.44318315464824,289.9087586259863,8,Credit_Card,1,5.979513999533413
96,Residential,5,Monthly,35.0,265000.0,Broadband,None,249.09459496442906,361.53520632717436,8,Invoice,1,4.970979154608547
97,Residential,14,Monthly,50.0,331000.0,Broadband,None,99.25016653020366,267.90598774772894,7,Invoice,2,9.29327409778455
98,Residential,20,2 Years,35.0,238500.0,Broadband,None,20.5409745556709,15.643561623017222,10,Invoice,1,0.8799381526314864
99,Residential,54,1 Year,35.0,238500.0,Broadband,Static_IP,1260.8255387708848,154.95627481376445,8,Invoice,2,1.8507979554286282
100,Corporate,14,2 Years,200.0,8500000.0,Metro_Ethernet,None,97.9465661305909,353.7669988099018,7,Credit_Card,3,11.145800018099914
101,Residential,37,Monthly,50.0,331000.0,Broadband,None,135.66624075546005,47.748830222565566,6,Credit_Card,1,3.1082657198192303
102,Corporate,14,Monthly,100.0,2000000.0,Clear_Channel,Backup_Line,31.288107885031586,272.2378744683423,6,Invoice,3,0.8578309600673442
103,Residential,41,Monthly,35.0,265000.0,Broadband,IPTV,32.38842311751727,20.68737479537481,10,Direct_Debit,0,3.124203410116133
104,Residential,55,2 Years,50.0,297900.0,Broadband,None,321.56637879091704,168.81800517287016,10,Invoice,2,14.512641209809576
105,Residential,2,2 Years,35.0,238500.0,Broadband,None,139.38380265424098,39.65884992006744,8,Invoice,3,2.6742569220395844
106,Residential,28,Monthly,50.0,331000.0,Broadband,IPTV,200.2530185578335,185.68323527036875,9,Invoice,0,1.7193605532416871
107,Corporate,16,Monthly,500.0,2000000.0,Clear_Channel,Backup_Line,641.1029765545776,199.38955945682915,8,Direct_Debit,1,0.4161224293896941
108,Residential,27,1 Year,100.0,397800.0,Broadband,IPTV,28.082946074903912,30.457680835903318,8,Credit_Card,2,4.381568249728102
109,Residential,70,2 Years,50.0,297900.0,Broadband,None,165.54534785131736,14.225724167981678,8,Credit_Card,4,7.797925231221882
110,Residential,25,1 Year,50.0,297900.0,Broadband,None,59.12824993112312,84.02295414019412,10,Credit_Card,1,0.10068856645642574
111,Corporate,57,1 Year,100.0,2000000.0,Clear_Channel,Premium_Support,28.45359986632726,18.58806132356531,7,Direct_Debit,4,2.6382210842559473
112,Residential,31,1 Year,50.0,297900.0,Broadband,None,798.4184767924893,32.385852718391256,8,Bank_Transfer,1,4.604319744090081
113,Corporate,70,2 Years,1000.0,8500000.0,Metro_Ethernet,None,33.892076140268045,55.391528076503185,7,Direct_Debit,1,5.1183426729953485
114,Residential,36,2 Years,50.0,297900.0,Broadband,None,217.96263103330105,91.93097244166296,6,Bank_Transfer,1,2.94825626974406
115,Corporate,50,1 Year,500.0,3000000.0,IP_VPN,Premium_Support,330.7982945868045,57.54802460066757,8,Credit_Card,1,2.8153067881249854
116,Residential,29,1 Year,35.0,238500.0,Broadband,None,978.3110076655348,106.1855908066144,9,Bank_Transfer,3,0.1759930711735696
117,Corporate,9,Monthly,500.0,3000000.0,IP_VPN,Premium_Support,732.1949575013659,184.96726200131872,6,Credit_Card,0,1.344749610599498
118,Corporate,71,Monthly,200.0,2000000.0,Clear_Channel,Backup_Line,61.18176209994185,133.30721703767009,7,Invoice,2,3.2132601120371214
119,Residential,29,2 Years,50.0,297900.0,Broadband,None,1005.9787093948631,49.07223295198192,10,Credit_Card,3,3.5682002876018366
120,Corporate,63,Monthly,1000.0,2000000.0,Clear_Channel,Premium_Support,263.82990279411257,21.78617388535446,7,Bank_Transfer,3,7.873255656809411
121,Residential,45,Monthly,50.0,331000.0,Broadband,None,38.48735507966945,6.891274786421684,9,Bank_Transfer,1,1.1005350679371826
122,Residential,65,2 Years,35.0,238500.0,Broadband,None,2608.4940956371092,102.96353377025775,6,Bank_Transfer,0,1.6884322732572612
123,Enterprise,47,2 Years,500.0,8000000.0,SD-WAN,Premium_Support,83.00827865271764,62.02162514787509,9,Invoice,3,3.0097174508968982
124,Residential,2,1 Year,35.0,238500.0,Broadband,Static_IP,626.7578040304808,251.17871359670792,7,Credit_Card,0,15.919004227661267
125,Residential,45,Monthly,50.0,331000.0,Broadband,None,302.3566611082715,219.0196238364532,6,Credit_Card,3,0.1636537095216713
126,Residential,42,2 Years,35.0,238500.0,Broadband,None,48.60474291864982,39.27275657325917,9,Credit_Card,1,6.874747930058462
127,Residential,16,2 Years,50.0,297900.0,Broadband,None,137.85325629628426,24.537564721190897,9,Invoice,2,4.163531450656678
128,Enterprise,10,Monthly,1000.0,8000000.0,SD-WAN,Premium_Support,571.6203462411044,3.3869028417123723,9,Invoice,1,15.68873307682088
129,Residential,17,Monthly,35.0,265000.0,Broadband,None,390.69758500420704,3.0020409339486247,9,Direct_Debit,3,1.1565463886910905
130,Corporate,53,Monthly,1000.0,2000000.0,Clear_Channel,Premium_Support,84.1446751043577,72.51854844741061,7,Bank_Transfer,3,2.7694940143443314
131,Corporate,23,Monthly,1000.0,10000000.0,Metro_Ethernet,None,239.92521086321977,178.17741915277387,9,Invoice,1,18.603603321857975
132,Corporate,20,1 Year,1000.0,3000000.0,IP_VPN,Backup_Line,158.1050707982971,51.754338274783024,10,Credit_Card,1,4.0968118223530166
133,Residential,37,Monthly,50.0,331000.0,Broadband,Static_IP,197.56082798534155,52.37893122099904,9,Direct_Debit,2,0.7500234017531813
134,Residential,48,Monthly,100.0,442000.0,Broadband,None,215.91145975931104,11.78202500139058,10,Bank_Transfer,1,5.167483105391529
135,Residential,10,2 Years,35.0,238500.0,Broadband,Static_IP,172.9578715750771,609.9176527798231,8,Direct_Debit,2,0.5055554119145607
136,Residential,44,Monthly,50.0,331000.0,Broadband,None,205.86590359065264,19.248952826563272,6,Invoice,2,6.359644521561506
137,Residential,59,2 Years,100.0,397800.0,Broadband,None,46.53716870565318,99.61431747176064,6,Invoice,1,2.460029025064362
138,Residential,50,1 Year,35.0,238500.0,Broadband,None,57.052646813444255,287.32987090936865,9,Direct_Debit,1,1.413136562279104
139,Residential,28,Monthly,35.0,265000.0,Broadband,None,119.46898076057792,140.545554346523,7,Direct_Debit,2,4.152440477354763
140,Residential,12,Monthly,35.0,265000.0,Broadband,None,275.13523726568553,82.45655231256553,7,Invoice,1,3.5181255522019623
141,Government,60,1 Year,200.0,9851345.809411973,Special_Government,High_Security,1421.4612317815158,47.2721335112329,9,Credit_Card,2,9.609050195846645
142,Government,59,1 Year,100.0,6939378.558678579,Special_Government,High_Security,1745.4613530090069,13.215808001216256,9,Invoice,2,0.06814962327582495
143,Corporate,39,Monthly,100.0,10000000.0,Metro_Ethernet,Backup_Line,63.44802131300628,260.7993877332983,10,Invoice,3,7.77414695687478
144,Residential,25,2 Years,50.0,297900.0,Broadband,IPTV,23.387519799203844,150.7057224598236,7,Direct_Debit,0,1.146031065365475
145,Corporate,66,1 Year,200.0,3000000.0,IP_VPN,Backup_Line,196.8631307122456,4.988037451127342,9,Credit_Card,2,1.9029191312506266
146,Residential,18,Monthly,35.0,265000.0,Broadband,IPTV,55.06202857555485,70.04237451764016,7,Bank_Transfer,2,6.06200765550958
147,Residential,6,1 Year,100.0,397800.0,Broadband,IPTV,9109.882101414814,167.41436406173793,10,Direct_Debit,1,3.4793758175138545
148,Government,68,1 Year,500.0,6128650.787661547,Special_Government,High_Security,16.3555304202878,230.1501402067389,7,Invoice,0,0.6187125013078872
149,Residential,59,Monthly,35.0,265000.0,Broadband,IPTV,69.73879351684725,180.77715002387913,6,Invoice,2,3.318889364530194
150,Residential,62,2 Years,35.0,238500.0,Broadband,None,147.7498333619745,98.85637561719608,10,Credit_Card,2,4.161782163974469
151,Enterprise,12,Monthly,500.0,15000000.0,Colocation,Premium_Support,500.3927857080184,37.03127195031969,6,Bank_Transfer,1,7.545439570857765
152,Residential,2,Monthly,35.0,265000.0,Broadband,None,149.91376581605488,245.46551740928535,6,Bank_Transfer,1,4.363512732755972
153,Residential,3,1 Year,50.0,297900.0,Broadband,None,274.4707364254501,141.51805757641972,7,Direct_Debit,3,0.6298713639884324
154,Enterprise,53,1 Year,2000.0,8000000.0,SD-WAN,Premium_Support,286.8434315996128,13.813295268849092,9,Invoice,1,0.4629429976205295
155,Corporate,22,2 Years,1000.0,1700000.0,Clear_Channel,Premium_Support,509.19004779304447,32.46093217163873,8,Credit_Card,2,7.171347091480625
156,Enterprise,61,Monthly,500.0,8000000.0,Managed_Office,Premium_Support,133.15299544056788,388.6584413601723,8,Invoice,3,10.146991743294764
157,Residential,12,Monthly,50.0,331000.0,Broadband,None,762.5981382393844,239.6847391648529,8,Credit_Card,0,4.747111598508843
158,Corporate,65,Monthly,500.0,2000000.0,Clear_Channel,Backup_Line,149.92916262104913,97.2542748437639,10,Bank_Transfer,6,2.702724228003983
159,Enterprise,2,1 Year,2000.0,15000000.0,Colocation,Premium_Support,82.78762746140168,86.15670934493973,6,Direct_Debit,1,2.072850683167777
160,Residential,44,1 Year,100.0,397800.0,Broadband,IPTV,50.63676477562396,51.639950128021475,7,Bank_Transfer,2,4.971564628142855
161,Residential,6,2 Years,100.0,397800.0,Broadband,IPTV,137.29270711201028,0.6883737674732502,7,Direct_Debit,1,0.6759674037171965
162,Residential,36,Monthly,100.0,442000.0,Broadband,None,238.4775104978515,135.30989021354463,10,Direct_Debit,1,0.15284712264806372
163,Residential,69,Monthly,100.0,442000.0,Broadband,IPTV,34.909306960026264,9.484794578118214,10,Invoice,1,3.527919485896693
164,Residential,29,Monthly,50.0,331000.0,Broadband,None,177.0058338252043,23.51012914466274,10,Bank_Transfer,0,2.834246050099243
165,Residential,46,1 Year,50.0,297900.0,Broadband,None,134.93085184955848,11.563030864984075,8,Invoice,3,1.8904351587077028
166,Corporate,59,Monthly,100.0,2000000.0,Clear_Channel,Premium_Support,91.57608443050009,66.13190399876461,8,Bank_Transfer,2,9.975646351969292
167,Enterprise,20,Monthly,1000.0,8000000.0,Managed_Router,Premium_Support,254.87157459171786,98.05507566650898,6,Bank_Transfer,0,2.3116707334649527
168,Corporate,19,Monthly,1000.0,10000000.0,Metro_Ethernet,Backup_Line,1640.0671001814742,116.78225744219696,7,Bank_Transfer,2,29.203022355938497
169,Corporate,64,2 Years,100.0,1700000.0,Clear_Channel,Backup_Line,128.89227391153855,61.933355051033,9,Invoice,2,3.355089525857478
170,Enterprise,60,Monthly,2000.0,8000000.0,SD-WAN,Premium_Support,1501.1213136828515,26.21948697182855,7,Invoice,0,0.8476917394065295
171,Corporate,61,Monthly,1000.0,10000000.0,Metro_Ethernet,None,34.21859355189106,107.86920809586724,8,Invoice,1,8.633120247700804
172,Residential,2,Monthly,35.0,265000.0,Broadband,None,228.44253838991455,196.87637545758912,10,Invoice,1,7.102207594211399
173,Corporate,29,Monthly,200.0,10000000.0,Metro_Ethernet,None,87.24806664975549,11.640623317692091,7,Credit_Card,1,1.019505876882259
174,Residential,56,2 Years,50.0,297900.0,Broadband,None,517.6345946270086,122.64235860159621,8,Credit_Card,1,1.9313913161509175
175,Enterprise,6,1 Year,2000.0,15000000.0,Colocation,Premium_Support,280.1169367510397,161.23485224408725,8,Bank_Transfer,0,1.0021722691119506
176,Residential,53,1 Year,35.0,238500.0,Broadband,IPTV,94.77421969862286,30.857624948146324,6,Bank_Transfer,3,4.119886464754037
177,Residential,58,1 Year,100.0,397800.0,Broadband,None,833.1433195732852,24.023896466043222,10,Credit_Card,1,8.857326128866461
178,Corporate,40,Monthly,100.0,3000000.0,IP_VPN,Premium_Support,16.19192476240614,50.82189508504633,6,Credit_Card,1,15.69056763146701
179,Enterprise,17,Monthly,500.0,8000000.0,Managed_Office,Premium_Support,173.52610761280033,375.3815351420356,9,Direct_Debit,0,3.310094443122662
180,Residential,42,1 Year,50.0,297900.0,Broadband,None,234.20225464966597,30.575387072572816,7,Credit_Card,0,12.164388442846423
181,Residential,2,Monthly,50.0,331000.0,Broadband,IPTV,129.09220006325168,33.20468663251643,9,Bank_Transfer,1,0.37898661628824226
182,Corporate,44,Monthly,100.0,3000000.0,IP_VPN,None,123.26428049088396,244.8005616339624,7,Credit_Card,1,0.5316585950719422
183,Corporate,21,2 Years,1000.0,1700000.0,Clear_Channel,Backup_Line,627.3030265480892,74.02618267757886,10,Direct_Debit,2,2.399521379119685
184,Residential,46,Monthly,35.0,265000.0,Broadband,Static_IP,107.21083965416226,63.48917105875766,7,Direct_Debit,0,1.8621505280085207
185,Residential,53,2 Years,35.0,238500.0,Broadband,IPTV,711.8948882969444,20.480168543215836,6,Direct_Debit,3,30.880983519151123
186,Residential,20,1 Year,100.0,397800.0,Broadband,None,286.45877657095315,338.81848906639163,6,Direct_Debit,1,1.9210459545327878
187,Residential,63,2 Years,50.0,297900.0,Broadband,IPTV,177.75519660668752,75.76388820443628,8,Bank_Transfer,0,12.193042909011586
188,Corporate,62,2 Years,500.0,2550000.0,IP_VPN,Backup_Line,11.897133240396904,61.66015470988813,10,Bank_Transfer,2,0.9312452978182553
189,Residential,66,Monthly,35.0,265000.0,Broadband,None,29.746757003959566,4.874563345042827,7,Direct_Debit,1,4.809340900656131
190,Residential,50,1 Year,100.0,397800.0,Broadband,None,24.3136302898688,152.47456123694974,9,Invoice,2,12.791568286731888
191,Corporate,34,1 Year,100.0,10000000.0,Metro_Ethernet,None,12.226200049590867,6.658190294627227,10,Invoice,0,6.33878517387001
192,Residential,55,1 Year,50.0,297900.0,Broadband,None,43.205968424470335,25.55641964836133,10,Bank_Transfer,0,2.169836824077886
193,Corporate,46,Monthly,100.0,2000000.0,Clear_Channel,Premium_Support,735.5170041351624,43.42543538883941,10,Bank_Transfer,1,3.280819048297226
194,Residential,35,1 Year,35.0,238500.0,Broadband,None,390.0570672545817,11.214163571754925,6,Bank_Transfer,0,1.4214862392319567
195,Corporate,33,1 Year,1000.0,3000000.0,IP_VPN,None,408.05200115224955,60.170634508036855,9,Direct_Debit,1,1.536277517587511
196,Residential,48,1 Year,50.0,297900.0,Broadband,None,153.9499221836101,93.02833830539286,7,Credit_Card,2,4.587685182166356
197,Enterprise,44,1 Year,2000.0,15000000.0,Colocation,Premium_Support,61.74071824250211,176.81743646033507,6,Credit_Card,1,1.3885458285959762
198,Government,18,1 Year,500.0,12330352.888492018,Special_Government,High_Security,170.73091527196178,9.783783627832571,8,Direct_Debit,2,4.736248230538053
199,Residential,37,1 Year,35.0,238500.0,Broadband,IPTV,70.56950966561313,80.46917123253989,6,Direct_Debit,4,1.2257889502537043
200,Residential,50,1 Year,50.0,297900.0,Broadband,Static_IP,2417.720414101444,84.40489367071805,9,Credit_Card,1,3.5524385698636767
