customer_id,segment,tenure,contract_duration,internet_speed_mbps,monthly_charges,service_type,additional_services,monthly_usage_gb,downtime_minutes,customer_satisfaction,payment_method,complaint_count,payment_delay_days
57,Residential,13,1 Year,50.0,297900.0,Broadband,IPTV,176.564329905449,39.29790681343709,7,Direct_Debit,0,3.8890825073557327
58,Corporate,40,2 Years,200.0,8500000.0,Metro_Ethernet,Backup_Line,119.60164078378588,24.469401750442426,10,Invoice,1,1.1634005112696368
59,Residential,62,Monthly,100.0,442000.0,Broadband,None,182.1836724492963,85.59649773329596,7,Credit_Card,1,2.633273821387325
60,Corporate,45,Monthly,100.0,2000000.0,Clear_Channel,Premium_Support,598.571906726032,142.28173772916796,6,Credit_Card,0,2.86804057193925
61,Enterprise,41,1 Year,1000.0,8000000.0,Managed_Office,Premium_Support,249.85763883652947,71.14882097563803,7,Invoice,1,12.018027392614547
62,Residential,15,Monthly,50.0,331000.0,Broadband,IPTV,994.3562963956092,465.61939562910976,8,Bank_Transfer,0,4.273055952777558
63,Residential,65,2 Years,50.0,297900.0,Broadband,None,82.85306409693992,190.9856644690901,7,Bank_Transfer,0,0.34822458125556277
64,Enterprise,25,2 Years,1000.0,8000000.0,SD-WAN,Premium_Support,104.16796076683231,78.59761737452384,7,Invoice,1,9.344556241530547
65,Residential,18,1 Year,35.0,238500.0,Broadband,None,67.72284738768724,97.96528979480854,10,Credit_Card,0,0.03230290546609806
66,Residential,58,2 Years,100.0,397800.0,Broadband,None,28.091256938732453,121.11804071153014,7,Invoice,1,4.531377310099086
67,Residential,53,Monthly,35.0,265000.0,Broadband,None,58.93764595772484,15.139512765000887,6,Invoice,4,0.9442701588123394
68,Government,56,2 Years,200.0,9116907.145060357,Special_Government,High_Security,2174.0580394736276,29.530088727527342,7,Invoice,0,6.61509447214958
69,Corporate,49,Monthly,200.0,3000000.0,IP_VPN,Premium_Support,276.17041491658574,146.15601102175893,7,Invoice,2,0.6893289976063864
70,Residential,53,Monthly,35.0,265000.0,Broadband,None,336.39985257166455,29.32729982615632,9,Credit_Card,2,7.247830827395209
71,Residential,34,Monthly,35.0,265000.0,Broadband,IPTV,707.8688412217238,40.7774401421226,6,Direct_Debit,0,4.272604644832654
72,Government,59,Monthly,500.0,10957869.289103974,Special_Government,High_Security,78.05373067656026,180.2667362526292,9,Credit_Card,0,7.906932747948632
73,Residential,69,1 Year,35.0,238500.0,Broadband,None,78.34553673001587,113.90765339582775,7,Invoice,3,10.818038213117099
74,Residential,39,1 Year,100.0,397800.0,Broadband,None,735.0677254267254,444.37357582000897,7,Bank_Transfer,1,0.7061696302459085
75,Residential,6,Monthly,100.0,442000.0,Broadband,IPTV,82.38367869224511,357.6558799980154,7,Direct_Debit,2,8.0200291873557
76,Residential,20,Monthly,35.0,265000.0,Broadband,None,329.7231095046551,44.601350727892964,6,Bank_Transfer,1,0.9862651867153595
77,Residential,15,Monthly,50.0,331000.0,Broadband,None,120.59254860444653,4.75191250653559,9,Direct_Debit,0,9.663927223362535
78,Corporate,43,Monthly,500.0,3000000.0,IP_VPN,Premium_Support,123.76772748835917,308.9189752320188,7,Bank_Transfer,0,3.3158665995523684
79,Enterprise,44,1 Year,500.0,15000000.0,Colocation,Premium_Support,35.815755306762306,79.3169642366085,8,Bank_Transfer,4,2.8778526953585044
80,Residential,17,Monthly,35.0,265000.0,Broadband,Static_IP,1076.3086905520597,10.543441124987453,9,Direct_Debit,2,0.8920782690985086
81,Residential,16,1 Year,50.0,297900.0,Broadband,None,280.13731715877566,225.9487828505919,7,Credit_Card,3,1.844569537616128
82,Residential,53,2 Years,35.0,238500.0,Broadband,IPTV,307.87807866345037,51.8514553334206,10,Bank_Transfer,2,6.982332881454343
83,Residential,30,1 Year,35.0,238500.0,Broadband,None,166.91323468929647,22.69892861694487,6,Bank_Transfer,1,7.732512066856652
84,Residential,15,2 Years,50.0,297900.0,Broadband,None,143.20895506556104,202.9464138533107,6,Credit_Card,0,4.650109077769971
85,Residential,33,2 Years,50.0,297900.0,Broadband,Static_IP,79.95366823645257,43.42414827499613,10,Direct_Debit,1,15.494875213068074
86,Residential,28,1 Year,35.0,238500.0,Broadband,None,314.9425120057165,144.1188944834173,9,Invoice,3,0.7847104545736119
87,Government,21,1 Year,500.0,9362623.362856194,Special_Government,High_Security,86.0288938203742,139.46957775096342,9,Credit_Card,0,0.05613059027428803
88,Residential,37,Monthly,100.0,442000.0,Broadband,None,58.76590394603498,47.273607581349864,10,Bank_Transfer,2,2.462992487566339
89,Government,54,1 Year,500.0,5362915.642982516,Special_Government,High_Security,404.10985184671677,206.38912251399097,6,Bank_Transfer,1,0.7862803113463973
90,Corporate,49,1 Year,500.0,2000000.0,Clear_Channel,None,257.06133809147,673.3950562773516,9,Credit_Card,2,5.955923004937141
91,Residential,12,1 Year,35.0,238500.0,Broadband,IPTV,225.25893734537712,157.50127483976888,8,Direct_Debit,3,7.950304712106243
92,Residential,59,2 Years,50.0,297900.0,Broadband,IPTV,24.465750713641718,5.4298322611611844,7,Direct_Debit,5,3.757670561595448
93,Residential,6,1 Year,50.0,297900.0,Broadband,None,444.583067281425,88.51351011513297,6,Bank_Transfer,1,2.468249320276725
94,Corporate,46,2 Years,500.0,2550000.0,IP_VPN,Backup_Line,671.1953920392783,287.28127467774715,6,Invoice,0,0.4495624796921355
95,Residential,50,2 Years,35.0,238500.0,Broadband,IPTV,31.089126215276984,5.817679311677762,6,Direct_Debit,2,0.34201662328779997
96,Residential,65,2 Years,35.0,238500.0,Broadband,Static_IP,488.5411110120278,32.22504639885608,8,Credit_Card,2,8.358611502900587
97,Residential,33,1 Year,35.0,238500.0,Broadband,IPTV,1179.805004555364,97.88185742989438,7,Direct_Debit,2,10.109830473789907
98,Residential,68,Monthly,50.0,331000.0,Broadband,None,538.5214928856029,55.725978211450915,9,Invoice,3,1.7039647403790958
99,Residential,3,Monthly,35.0,265000.0,Broadband,None,123.77276196416994,72.74373522168241,9,Invoice,1,12.608738419325507
100,Corporate,52,1 Year,100.0,10000000.0,Metro_Ethernet,Premium_Support,374.51023726815055,85.88569630816359,7,Bank_Transfer,0,13.997112120065953
101,Residential,15,Monthly,50.0,331000.0,Broadband,None,285.97260759503484,46.97387127746029,8,Direct_Debit,3,1.1307398936972728
102,Residential,64,1 Year,35.0,238500.0,Broadband,IPTV,585.3038167295948,8.363931036397124,10,Credit_Card,1,0.42686655717440714
103,Residential,5,1 Year,100.0,397800.0,Broadband,None,52.165317538902976,2.2975098117359214,10,Invoice,0,0.5420181968876339
104,Residential,55,1 Year,100.0,397800.0,Broadband,None,140.85546730146368,311.29192410935707,10,Credit_Card,2,6.866356227181502
105,Enterprise,56,2 Years,500.0,8000000.0,Managed_Office,Premium_Support,25.093914452313996,14.135610185393734,7,Invoice,2,1.1003026812232817
106,Residential,32,2 Years,35.0,238500.0,Broadband,None,204.36747071362478,34.23814189889932,8,Bank_Transfer,1,2.635465149478064
107,Residential,37,1 Year,35.0,238500.0,Broadband,None,55.606940571708314,297.88992959410814,7,Bank_Transfer,3,1.5852486600283475
108,Residential,68,Monthly,50.0,331000.0,Broadband,None,119.69222980140681,78.50938633038575,7,Invoice,1,7.550997178106331
109,Residential,70,2 Years,50.0,297900.0,Broadband,IPTV,308.95885193848153,81.94216686687051,7,Direct_Debit,2,13.060279572004545
110,Residential,29,1 Year,35.0,238500.0,Broadband,None,348.48443536821094,197.03354192083248,9,Credit_Card,0,4.433439200009271
111,Corporate,4,2 Years,1000.0,8500000.0,Metro_Ethernet,Backup_Line,106.3178993106769,146.61148383325886,10,Bank_Transfer,3,3.941586988776857
112,Residential,59,1 Year,35.0,238500.0,Broadband,None,64.7084383539174,38.23409482463105,7,Invoice,1,2.477635605652929
113,Enterprise,25,Monthly,2000.0,8000000.0,Managed_Office,Premium_Support,216.37094988190861,29.005737031148126,8,Direct_Debit,2,2.0219816461618128
114,Enterprise,48,Monthly,2000.0,8000000.0,Managed_Office,Premium_Support,181.7284047970693,601.467270025228,8,Invoice,1,2.887919921913462
115,Residential,23,1 Year,35.0,238500.0,Broadband,None,29.976371740029933,168.3005718148262,7,Direct_Debit,0,13.042504563437667
116,Enterprise,6,1 Year,2000.0,8000000.0,Managed_Router,Premium_Support,260.9994726199505,117.74229981926389,7,Invoice,1,3.689997248858729
117,Corporate,7,1 Year,100.0,2000000.0,Clear_Channel,Backup_Line,39.525489437941225,92.01722759047246,10,Bank_Transfer,2,10.266176809035377
118,Residential,14,1 Year,100.0,397800.0,Broadband,None,191.38143628699873,45.154771233503375,6,Bank_Transfer,2,0.7285237052291583
119,Residential,61,2 Years,35.0,238500.0,Broadband,IPTV,599.5861012674447,222.67292821963585,6,Direct_Debit,4,3.34778884704681
120,Corporate,32,Monthly,200.0,10000000.0,Metro_Ethernet,Backup_Line,39.15781640807447,29.491740877627375,6,Direct_Debit,4,7.990214242725572
121,Residential,36,2 Years,50.0,297900.0,Broadband,IPTV,8.053576125050757,23.416552561542858,6,Credit_Card,2,9.500281274443257
122,Enterprise,32,1 Year,500.0,8000000.0,Managed_Office,Premium_Support,74.55008383744237,235.82000000269016,7,Invoice,1,5.152569172854594
123,Residential,46,2 Years,35.0,238500.0,Broadband,None,671.115160617475,67.4658258274732,7,Invoice,2,1.3376988533758947
124,Government,65,1 Year,500.0,8491979.33325776,Special_Government,High_Security,41.01881910946441,162.98347480562194,9,Credit_Card,2,3.4639538174929454
125,Corporate,59,2 Years,100.0,1700000.0,Clear_Channel,Backup_Line,598.4802275977898,147.9243040937998,9,Direct_Debit,0,11.846675471785202
126,Residential,5,1 Year,50.0,297900.0,Broadband,None,1951.2020032485555,124.85493879083629,8,Bank_Transfer,0,1.1494673444599337
127,Residential,12,1 Year,50.0,297900.0,Broadband,None,50.79480019803381,8.476192416107887,7,Invoice,1,5.021368361468151
128,Residential,64,1 Year,35.0,238500.0,Broadband,IPTV,476.78081246978473,118.17516745098632,8,Invoice,1,1.1085321016395426
129,Residential,61,1 Year,35.0,238500.0,Broadband,None,105.9564876218021,57.66456016565788,10,Direct_Debit,0,3.6999913029221085
130,Residential,30,1 Year,100.0,397800.0,Broadband,None,57.356400630376314,59.780589977269784,10,Direct_Debit,3,4.018260662353392
131,Residential,6,Monthly,50.0,331000.0,Broadband,None,70.54542497342042,53.101079406917954,9,Direct_Debit,1,11.312719086254754
132,Residential,61,1 Year,35.0,238500.0,Broadband,None,104.59772236700758,17.123114434724165,6,Bank_Transfer,0,0.5896455729556239
133,Residential,36,1 Year,100.0,397800.0,Broadband,None,172.5013010551146,72.53643107180599,9,Direct_Debit,1,1.329030093973079
134,Enterprise,56,Monthly,500.0,8000000.0,Managed_Router,Premium_Support,67.17398705011922,109.4379235319323,8,Direct_Debit,2,9.449279515570318
135,Residential,27,1 Year,50.0,297900.0,Broadband,IPTV,276.3002896673443,90.62438834449911,6,Credit_Card,4,1.6276827490560541
136,Residential,36,Monthly,35.0,265000.0,Broadband,Static_IP,162.34148734721646,71.87511502844396,7,Credit_Card,1,8.913519254951142
137,Corporate,12,1 Year,100.0,10000000.0,Metro_Ethernet,Backup_Line,98.53689392906679,58.96955762608388,10,Invoice,1,4.673717314970518
138,Residential,46,1 Year,50.0,297900.0,Broadband,None,34.894250253346,219.99084098560397,9,Bank_Transfer,1,6.025377337289508
139,Residential,56,Monthly,100.0,442000.0,Broadband,None,120.72743125015316,141.07201736665561,10,Credit_Card,1,2.3540570341862233
140,Residential,16,1 Year,50.0,297900.0,Broadband,None,953.7408460869674,8.853617212760923,6,Direct_Debit,2,6.831640387182009
141,Residential,59,1 Year,35.0,238500.0,Broadband,None,96.47255696929018,87.81291042834044,9,Credit_Card,2,5.413938611457708
142,Residential,15,1 Year,50.0,297900.0,Broadband,None,87.94385479611114,43.33374963568597,10,Direct_Debit,3,2.856679910785507
143,Corporate,43,2 Years,100.0,8500000.0,Metro_Ethernet,Premium_Support,88.58520258621999,40.42667454766325,7,Credit_Card,0,8.9967219370196
144,Corporate,14,Monthly,100.0,10000000.0,Metro_Ethernet,Backup_Line,34.665868472141725,8.880402852612637,10,Bank_Transfer,0,0.3011732786500371
145,Enterprise,20,Monthly,2000.0,8000000.0,Managed_Router,Premium_Support,1202.7284477449214,223.45734766738883,6,Direct_Debit,2,0.6719217330144001
146,Residential,28,1 Year,50.0,297900.0,Broadband,None,337.9817683462615,69.6168117921763,10,Invoice,3,5.584430007145681
147,Residential,68,2 Years,35.0,238500.0,Broadband,None,63.386453177348685,22.551296695577825,9,Invoice,2,1.986598804295137
148,Residential,46,Monthly,50.0,331000.0,Broadband,None,154.1865254921909,179.8372630635879,10,Credit_Card,2,1.9783256172093182
149,Corporate,3,Monthly,100.0,10000000.0,Metro_Ethernet,Backup_Line,34.29774267327804,532.2876814757545,9,Invoice,1,5.507320199526009
150,Residential,38,2 Years,35.0,238500.0,Broadband,None,78.2026567755254,9.027054491681909,10,Direct_Debit,1,0.11493942911847015
151,Corporate,28,Monthly,500.0,10000000.0,Metro_Ethernet,Premium_Support,105.30823401437593,111.1424782255302,6,Invoice,0,0.5090013755521173
152,Enterprise,16,1 Year,1000.0,8000000.0,Managed_Office,Premium_Support,55.82486820609596,7.462425328228607,10,Invoice,1,10.60589113321225
153,Residential,65,Monthly,100.0,442000.0,Broadband,Static_IP,117.3379724352523,77.5055306842172,8,Invoice,1,1.2398967031933519
154,Residential,22,Monthly,100.0,442000.0,Broadband,None,452.8882851581183,578.2732434951247,7,Invoice,0,10.099699556305834
155,Residential,53,1 Year,50.0,297900.0,Broadband,None,51.7995823817831,244.77476158625976,10,Bank_Transfer,1,2.9899870193931095
156,Enterprise,40,Monthly,1000.0,8000000.0,SD-WAN,Premium_Support,386.3970735263393,240.65307178497326,8,Credit_Card,0,10.974120678411623
157,Corporate,17,2 Years,100.0,1700000.0,Clear_Channel,None,292.60805816491825,41.511759995878364,8,Direct_Debit,4,0.8517456643565825
158,Residential,45,1 Year,50.0,297900.0,Broadband,None,595.3642734275387,90.44728814929624,10,Credit_Card,2,2.3491064593882323
159,Corporate,61,2 Years,1000.0,8500000.0,Metro_Ethernet,Premium_Support,19.700180770467416,133.05654850574916,6,Invoice,0,0.9696434955087971
160,Corporate,58,Monthly,100.0,2000000.0,Clear_Channel,None,290.9303508821342,10.102425705690044,9,Bank_Transfer,2,3.160803506841663
161,Residential,15,Monthly,35.0,265000.0,Broadband,None,77.68711073005429,248.5125273396097,7,Invoice,1,6.298006624230843
162,Residential,63,1 Year,100.0,397800.0,Broadband,None,346.58935136050167,222.28407711441344,6,Bank_Transfer,1,2.7630466773403883
163,Enterprise,54,1 Year,1000.0,15000000.0,Colocation,Premium_Support,156.5201137490106,1.4912130784303215,6,Credit_Card,1,2.9058666980450374
164,Residential,35,Monthly,50.0,331000.0,Broadband,None,26.158298146981917,128.85712955418128,7,Bank_Transfer,0,3.3738343689877577
165,Residential,11,2 Years,35.0,238500.0,Broadband,IPTV,150.13365500132088,244.66971738240727,6,Bank_Transfer,2,8.004718444482656
166,Residential,69,1 Year,50.0,297900.0,Broadband,None,154.6283310343316,50.11936541287632,8,Bank_Transfer,1,2.181738234875402
167,Residential,20,Monthly,50.0,331000.0,Broadband,IPTV,716.2354484269251,24.041305976404022,9,Invoice,0,2.199115120429802
168,Residential,43,1 Year,100.0,397800.0,Broadband,None,140.24018606045294,61.40814490031041,8,Invoice,1,4.476036854075732
169,Residential,48,Monthly,35.0,265000.0,Broadband,IPTV,27.834746671793123,133.058884233689,9,Bank_Transfer,0,12.63449856744774
170,Corporate,68,Monthly,1000.0,10000000.0,Metro_Ethernet,Backup_Line,79.69136888930396,51.16241562302237,6,Bank_Transfer,0,4.871650196277953
171,Residential,1,2 Years,50.0,297900.0,Broadband,None,211.04652944320983,98.12000859895367,8,Bank_Transfer,4,0.016308950157783064
172,Corporate,15,1 Year,500.0,3000000.0,IP_VPN,Backup_Line,24.141326176629764,14.830219423713881,10,Invoice,2,0.8056184288341001
173,Enterprise,50,1 Year,2000.0,8000000.0,SD-WAN,Premium_Support,48.792036949635396,135.97773991639565,8,Bank_Transfer,3,16.869475412135234
174,Residential,29,Monthly,50.0,331000.0,Broadband,None,873.6247412837357,137.43101373659258,8,Invoice,1,7.755299530441077
175,Residential,16,Monthly,100.0,442000.0,Broadband,Static_IP,244.68383566520913,7.458987053324539,8,Invoice,0,1.7730037882217475
176,Residential,13,Monthly,100.0,442000.0,Broadband,IPTV,80.08716068079647,59.593229391671855,6,Credit_Card,2,1.0648462559774736
177,Residential,34,1 Year,50.0,297900.0,Broadband,None,26.896762297629547,192.86871217717055,9,Bank_Transfer,4,10.036484029934805
178,Government,11,Monthly,200.0,5558225.797777643,Special_Government,High_Security,132.0059024831213,197.18123147865893,7,Credit_Card,1,12.98711124172564
179,Residential,36,1 Year,35.0,238500.0,Broadband,None,61.50987761829065,62.24038469681761,9,Invoice,1,3.1154745519427953
180,Residential,53,1 Year,100.0,397800.0,Broadband,None,1669.2448396048715,112.37726017683961,8,Credit_Card,2,3.5363743008592285
181,Corporate,27,1 Year,200.0,2000000.0,Clear_Channel,None,24.438764111780976,2.7943779036051426,10,Bank_Transfer,0,0.2425771736939737
182,Residential,4,Monthly,50.0,331000.0,Broadband,Static_IP,33.94788426856778,32.04961631390245,10,Bank_Transfer,1,0.5483541260107825
183,Residential,17,Monthly,50.0,331000.0,Broadband,None,163.09474161713246,136.79514523744902,10,Direct_Debit,1,6.506164781297802
184,Residential,40,Monthly,50.0,331000.0,Broadband,Static_IP,98.00542166277467,143.5506195346687,7,Credit_Card,0,12.174218414618982
185,Residential,64,1 Year,35.0,238500.0,Broadband,None,224.4890930797554,189.37924089741864,10,Direct_Debit,2,21.986594881849705
186,Residential,56,2 Years,100.0,397800.0,Broadband,IPTV,250.29763405999415,119.79779824165988,8,Invoice,3,1.36624513507398
187,Residential,65,Monthly,100.0,442000.0,Broadband,None,308.00647851769133,91.39156800597013,8,Invoice,1,22.73109981569304
188,Residential,50,2 Years,50.0,297900.0,Broadband,None,601.3849034518921,30.187105896151287,8,Credit_Card,2,1.9996244635241058
189,Residential,21,1 Year,35.0,238500.0,Broadband,None,163.77480067570568,264.0649424985663,6,Bank_Transfer,2,3.7469994728994216
190,Residential,2,1 Year,35.0,238500.0,Broadband,None,320.60870348559246,88.5731151326717,6,Invoice,2,5.7066275973160305
191,Corporate,37,1 Year,100.0,2000000.0,Clear_Channel,Backup_Line,242.54535612378731,11.961873088130476,9,Invoice,1,0.9469088057535526
192,Residential,41,Monthly,50.0,331000.0,Broadband,None,673.2113370138024,121.41265483472951,10,Direct_Debit,1,4.712269811544406
193,Enterprise,40,Monthly,500.0,8000000.0,Managed_Router,Premium_Support,14.753823291918485,199.1799348666163,6,Bank_Transfer,2,3.5953675757731807
194,Enterprise,32,Monthly,500.0,8000000.0,Managed_Office,Premium_Support,628.3625856771248,9.911525381252938,8,Credit_Card,1,16.19003977284621
195,Residential,24,Monthly,35.0,265000.0,Broadband,None,58.824592439564114,25.834005892894723,9,Credit_Card,0,4.979800091746622
196,Corporate,46,Monthly,500.0,10000000.0,Metro_Ethernet,Premium_Support,950.7235344289104,34.444098594337454,9,Direct_Debit,0,8.30950431402936
197,Residential,34,1 Year,35.0,238500.0,Broadband,None,362.79556022212364,59.49215154516198,7,Direct_Debit,3,6.713286036567908
198,Residential,63,Monthly,50.0,331000.0,Broadband,None,1842.1672312653172,111.24451515839102,10,Bank_Transfer,3,10.839979468464733
199,Corporate,22,2 Years,200.0,1700000.0,Clear_Channel,None,274.6671993426062,150.21684197675523,8,Bank_Transfer,1,1.1564514432818422
200,Residential,58,2 Years,35.0,238500.0,Broadband,Static_IP,92.15085149285521,232.01671474714416,10,Direct_Debit,2,4.84305011423295
201,Corporate,3,1 Year,200.0,2000000.0,Clear_Channel,Backup_Line,306.45398241996344,35.58161063864203,8,Direct_Debit,1,4.059436793519279
